"x1","x2","x3","Noten","R"
77.1717222527039,-7.78068763203919,58.800740224693,4,FALSE
90.1356628001467,-8.38096540886909,71.5160339194644,2,FALSE
32.8862383488418,-4.83657066244632,21.9736417821717,3,FALSE
3.00722695948171,2.9567721253261,8.61792504759133,5,TRUE
75.5121655651732,9.85462201759219,96.5077581517618,5,TRUE
34.5550113942546,7.10858413483948,47.839967473041,6,TRUE
25.0054965230256,6.10879046842456,36.0728850851381,4,FALSE
3.29829359255261,2.54240814130753,6.73303344316279,5,TRUE
107.675863829338,-9.30438639130443,88.2037217705606,5,TRUE
52.3094562264235,-6.12495230510831,37.9845558763586,6,TRUE
27.750015668941,6.28309173509479,39.3082904042018,6,TRUE
31.0500735242766,6.64998460095376,45.7166012155032,4,FALSE
52.8944773535444,8.0724810436368,65.0828463127481,2,FALSE
3.99671130087172,2.23978366237134,6.72704916349688,4,FALSE
